"LOCATION_ID","SAMPLE_NAME","DATA_PROVIDER","INFO_TYPE","SAMPLE_DATE","TIME","REMARK","EXTENT","BLOOM_DESC","EQUIPMENT_DESC","EQUIPMENT_TYPE","LAKE_PROJ_CODE","SAMPLE_METHOD","PERCENT","SAMPLE_ID","START_DEPTH","END_DEPTH","BLOOM_LOC","ESF.","UFI.","DEPTH_UNIT","WIND_DIR","WIND_INT"
"0707SKA0193_3511",,"SKA","RT","2019-08-21","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66186,0,0,,,,"m",,
"0707SKA0193_3511",,"SKA","RT","2019-08-26","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66187,0,0,,,,"m",,
"0707SKA0193_3511",,"SKA","RT","2019-09-01","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66188,0,0,,,,"m",,
"0707SKA0193_3511",,"SKA","RT","2019-09-23","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66189,0,0,,,,"m",,
"0707SKA0193_3512",,"SKA","RT","2019-07-07","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66190,0,0,,,,"m",,
"0707SKA0193_3512",,"SKA","RT","2019-07-14","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66191,0,0,,,,"m",,
"0707SKA0193_3512",,"SKA","RT","2019-07-22","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66192,0,0,,,,"m",,
"0707SKA0193_3512",,"SKA","RT","2019-07-29","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66193,0,0,,,,"m",,
"0707SKA0193_3512",,"SKA","RT","2019-08-19","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66194,0,0,,,,"m",,
"0707SKA0193_3512",,"SKA","RT","2019-08-26","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66195,0,0,,,,"m",,
"0707SKA0193_3512",,"SKA","RT","2019-09-02","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66196,0,0,,,,"m",,
"0707SKA0193_3512",,"SKA","RT","2019-09-09","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66197,0,0,,,,"m",,
"0707SKA0193_3513",,"SKA","RT","2019-07-15","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66198,0,0,,,,"m",,
"0707SKA0193_3513",,"SKA","RT","2019-07-23","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66199,0,0,,,,"m",,
"0707SKA0193_3513",,"SKA","RT","2019-07-29","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66200,0,0,,,,"m",,
"0707SKA0193_3513",,"SKA","RT","2019-08-05","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66201,0,0,,,,"m",,
"0707SKA0193_3513",,"SKA","RT","2019-08-12","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66202,0,0,,,,"m",,
"0707SKA0193_3513",,"SKA","RT","2019-08-19","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66203,0,0,,,,"m",,
"0707SKA0193_3513",,"SKA","RT","2019-08-26","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66204,0,0,,,,"m",,
"0707SKA0193_3513",,"SKA","RT","2019-09-02","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66205,0,0,,,,"m",,
"0707SKA0193_3513",,"SKA","RT","2019-09-09","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66206,0,0,,,,"m",,
"0707SKA0193_3513",,"SKA","RT","2019-09-23","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66207,0,0,,,,"m",,
"0707SKA0193_3513",,"SKA","RT","2019-09-30","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66208,0,0,,,,"m",,
"0707SKA0193_3513",,"SKA","RT","2019-10-07","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66209,0,0,,,,"m",,
"0707SKA0193_3513",,"SKA","RT","2019-10-14","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","50-75",66210,0,0,,,,"m",,
"0707SKA0193_3514",,"SKA","RT","2019-07-21","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","25",66211,0,0,,,,"m",,
"0707SKA0193_3514",,"SKA","RT","2019-08-06","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66212,0,0,,,,"m",,
"0707SKA0193_3514",,"SKA","RT","2019-08-21","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66213,0,0,,,,"m",,
"0707SKA0193_3514",,"SKA","RT","2019-09-04","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66214,0,0,,,,"m",,
"0707SKA0193_3516",,"SKA","RT","2019-07-15","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66215,0,0,,,,"m",,
"0707SKA0193_3516",,"SKA","RT","2019-07-22","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66216,0,0,,,,"m",,
"0707SKA0193_3516",,"SKA","RT","2019-07-29","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66217,0,0,,,,"m",,
"0707SKA0193_3516",,"SKA","RT","2019-08-05","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66218,0,0,,,,"m",,
"0707SKA0193_3516",,"SKA","RT","2019-08-20","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66219,0,0,,,,"m",,
"0707SKA0193_3516",,"SKA","RT","2019-08-25","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66220,0,0,,,,"m",,
"0707SKA0193_3516",,"SKA","RT","2019-09-08","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66221,0,0,,,,"m",,
"0707SKA0193_3516",,"SKA","RT","2019-09-23","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","50-75",66222,0,0,,,,"m",,
"0707SKA0193_3517",,"SKA","RT","2019-07-15","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66223,0,0,,,,"m",,
"0707SKA0193_3517",,"SKA","RT","2019-07-25","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66224,0,0,,,,"m",,
"0707SKA0193_3517",,"SKA","RT","2019-08-11","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66225,0,0,,,,"m",,
"0707SKA0193_3517",,"SKA","RT","2019-08-21","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66226,0,0,,,,"m",,
"0707SKA0193_3517",,"SKA","RT","2019-09-03","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66227,0,0,,,,"m",,
"0707SKA0193_3521",,"SKA","RT","2019-07-19","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","25",66228,0,0,,,,"m",,
"0707SKA0193_3521",,"SKA","RT","2019-07-22","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66229,0,0,,,,"m",,
"0707SKA0193_3521",,"SKA","RT","2019-07-28","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66230,0,0,,,,"m",,
"0707SKA0193_3521",,"SKA","RT","2019-07-29","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66231,0,0,,,,"m",,
"0707SKA0193_3521",,"SKA","RT","2019-08-05","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66232,0,0,,,,"m",,
"0707SKA0193_3521",,"SKA","RT","2019-08-12","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66233,0,0,,,,"m",,
"0707SKA0193_3521",,"SKA","RT","2019-08-19","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66234,0,0,,,,"m",,
"0707SKA0193_3521",,"SKA","RT","2019-08-27","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66235,0,0,,,,"m",,
"0707SKA0193_3521",,"SKA","RT","2019-09-03","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66236,0,0,,,,"m",,
"0707SKA0193_3521",,"SKA","RT","2019-09-09","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66237,0,0,,,,"m",,
"0707SKA0193_3521",,"SKA","RT","2019-09-21","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","25",66238,0,0,,,,"m",,
"0707SKA0193_3521",,"SKA","RT","2019-09-23","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66239,0,0,,,,"m",,
"0707SKA0193_3521",,"SKA","RT","2019-09-30","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66240,0,0,,,,"m",,
"0707SKA0193_3523",,"SKA","RT","2019-07-15","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66241,0,0,,,,"m",,
"0707SKA0193_3524","19-3524-B2","SKA","SB","2019-09-09","00:00:00",,"NOT REPORTED",,"WATER BOTTLE","GRAB",,"SOP212","NOT REPORTED",66242,0,0,,,,"m",,
"0707SKA0193_3524","19-3524-B4","SKA","SB","2019-09-21","00:00:00",,"NOT REPORTED",,"WATER BOTTLE","GRAB",,"SOP212","NOT REPORTED",66243,0,0,,,,"m",,
"0707SKA0193_3524",,"SKA","RT","2019-07-15","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66244,0,0,,,,"m",,
"0707SKA0193_3524",,"SKA","RT","2019-07-22","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","50-75",66245,0,0,,,,"m",,
"0707SKA0193_3524",,"SKA","RT","2019-07-29","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66246,0,0,,,,"m",,
"0707SKA0193_3524",,"SKA","RT","2019-08-04","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66247,0,0,,,,"m",,
"0707SKA0193_3524",,"SKA","RT","2019-08-04","00:00:00","VISUAL ASSESSMENT OF PHOTOS CONCLUDED NO HAB PRESENT 08/05/19","SMALL LOCALIZED",,,,,"SOP212","50-75",66248,0,0,,,,"m",,
"0707SKA0193_3524",,"SKA","RT","2019-08-05","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66249,0,0,,,,"m",,
"0707SKA0193_3524",,"SKA","RT","2019-08-07","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66250,0,0,,,,"m",,
"0707SKA0193_3524",,"SKA","RT","2019-08-12","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66251,0,0,,,,"m",,
"0707SKA0193_3524",,"SKA","RT","2019-08-19","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66252,0,0,,,,"m",,
"0707SKA0193_3524",,"SKA","RT","2019-08-26","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66253,0,0,,,,"m",,
"0707SKA0193_3524",,"SKA","RT","2019-09-02","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","50-75",66254,0,0,,,,"m",,
"0707SKA0193_3524",,"SKA","RT","2019-09-06","00:00:00",,"SMALL LOCALIZED",,,,,"SOP212","NOT REPORTED",66255,0,0,,,,"m",,
"0707SKA0193_3524",,"SKA","RT","2019-09-09","00:00:00",,"SMALL LOCALIZED",,,,,"SOP212","NOT REPORTED",66256,0,0,,,,"m",,
"0707SKA0193_3524",,"SKA","RT","2019-09-16","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66257,0,0,,,,"m",,
"0707SKA0193_3524",,"SKA","RT","2019-09-20","00:00:00",,"SMALL LOCALIZED",,,,,"SOP212","NOT REPORTED",66258,0,0,,,,"m",,
"0707SKA0193_3524",,"SKA","RT","2019-09-23","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66259,0,0,,,,"m",,
"0707SKA0193_3524",,"SKA","RT","2019-09-30","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66260,0,0,,,,"m",,
"0707SKA0193_3524",,"SKA","RT","2019-10-07","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","50-75",66261,0,0,,,,"m",,
"0707SKA0193_3524",,"SKA","RT","2019-10-11","00:00:00",,"SMALL LOCALIZED",,,,,"SOP212","NOT REPORTED",66262,0,0,,,,"m",,
"0707SKA0193_3524",,"SKA","RT","2019-10-14","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66263,0,0,,,,"m",,
"0707SKA0193_3525","19-3525-B1","SKA","SB","2019-09-03","00:00:00",,"SMALL LOCALIZED",,"WATER BOTTLE","GRAB",,"SOP212","NOT REPORTED",66264,0,0,,,,"m",,
"0707SKA0193_3525","19-3525-B3","SKA","SB","2019-09-21","00:00:00",,"SMALL LOCALIZED",,"WATER BOTTLE","GRAB",,"SOP212","NOT REPORTED",66265,0,0,,,,"m",,
"0707SKA0193_3525",,"SKA","RT","2019-07-16","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66266,0,0,,,,"m",,
"0707SKA0193_3525",,"SKA","RT","2019-07-24","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66267,0,0,,,,"m",,
"0707SKA0193_3525",,"SKA","RT","2019-07-27","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66268,0,0,,,,"m",,
"0707SKA0193_3525",,"SKA","RT","2019-07-31","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66269,0,0,,,,"m",,
"0707SKA0193_3525",,"SKA","RT","2019-08-08","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66270,0,0,,,,"m",,
"0707SKA0193_3525",,"SKA","RT","2019-08-10","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","50-75",66271,0,0,,,,"m",,
"0707SKA0193_3525",,"SKA","RT","2019-08-11","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66272,0,0,,,,"m",,
"0707SKA0193_3525",,"SKA","RT","2019-08-13","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66273,0,0,,,,"m",,
"0707SKA0193_3525",,"SKA","RT","2019-08-17","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","50-75",66274,0,0,,,,"m",,
"0707SKA0193_3525",,"SKA","RT","2019-08-20","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","50-75",66275,0,0,,,,"m",,
"0707SKA0193_3525",,"SKA","RT","2019-08-21","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66276,0,0,,,,"m",,
"0707SKA0193_3525",,"SKA","RT","2019-09-03","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","NOT REPORTED",66277,0,0,,,,"m",,
"0707SKA0193_3525",,"SKA","SB","2019-09-03","00:00:00",,"NOT REPORTED",,"WATER BOTTLE","GRAB",,"SOP212","NOT REPORTED",66278,0,0,,,,"m",,
"0707SKA0193_3525",,"SKA","RT","2019-09-04","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66279,0,0,,,,"m",,
"0707SKA0193_3525",,"SKA","RT","2019-09-05","00:00:00",,"SMALL LOCALIZED",,,,,"SOP212","NOT REPORTED",66280,0,0,,,,"m",,
"0707SKA0193_3525",,"SKA","RT","2019-09-06","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","50-75",66281,0,0,,,,"m",,
"0707SKA0193_3525",,"SKA","RT","2019-09-07","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66282,0,0,,,,"m",,
"0707SKA0193_3525",,"SKA","RT","2019-09-08","00:00:00",,"SMALL LOCALIZED",,,,,"SOP212","NOT REPORTED",66283,0,0,,,,"m",,
"0707SKA0193_3525",,"SKA","RT","2019-09-14","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","50-75",66284,0,0,,,,"m",,
"0707SKA0193_3525",,"SKA","RT","2019-09-22","00:00:00",,"SMALL LOCALIZED",,,,,"SOP212","NOT REPORTED",66285,0,0,,,,"m",,
"0707SKA0193_3525",,"SKA","RT","2019-09-22","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66286,0,0,,,,"m",,
"0707SKA0193_3525",,"SKA","RT","2019-10-11","00:00:00",,"SMALL LOCALIZED",,,,,"SOP212","NOT REPORTED",66287,0,0,,,,"m",,
"0707SKA0193_3526",,"SKA","RT","2019-07-15","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","25-50",66288,0,0,,,,"m",,
"0707SKA0193_3526",,"SKA","RT","2019-07-20","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66289,0,0,,,,"m",,
"0707SKA0193_3526",,"SKA","RT","2019-08-18","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66290,0,0,,,,"m",,
"0707SKA0193_3526",,"SKA","RT","2019-08-21","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66291,0,0,,,,"m",,
"0707SKA0193_3526",,"SKA","RT","2019-08-24","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66292,0,0,,,,"m",,
"0707SKA0193_3526",,"SKA","RT","2019-08-31","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66293,0,0,,,,"m",,
"0707SKA0193_3526",,"SKA","RT","2019-09-03","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66294,0,0,,,,"m",,
"0707SKA0193_3526",,"SKA","RT","2019-09-06","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66295,0,0,,,,"m",,
"0707SKA0193_3526",,"SKA","RT","2019-09-13","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66296,0,0,,,,"m",,
"0707SKA0193_3526",,"SKA","RT","2019-09-17","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66297,0,0,,,,"m",,
"0707SKA0193_3526",,"SKA","RT","2019-09-22","00:00:00",,"SMALL LOCALIZED","WASN'T GREEN BUT LIKE A TAN THIN BROTH WITH VERYY LITTLE TAN STRINGS. LAKE LOOKED MURKY LIKE IT DOES WHEN IT ISNT REAL CLEAN LOOKING. WAS A FEW INCHES FROM SHORE",,,,"SOP212","75",66298,0,0,,,,"m",,
"0707SKA0193_3526",,"SKA","RT","2019-09-26","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66299,0,0,,,,"m",,
"0707SKA0193_3526",,"SKA","RT","2019-09-29","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66300,0,0,,,,"m",,
"0707SKA0193_3526",,"SKA","RT","2019-10-01","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66301,0,0,,,,"m",,
"0707SKA0193_3526",,"SKA","RT","2019-10-10","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66302,0,0,,,,"m",,
"0707SKA0193_3526",,"SKA","RT","2019-10-15","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66303,0,0,,,,"m",,
"0707SKA0193_3528",,"SKA","RT","2019-07-29","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66304,0,0,,,,"m",,
"0707SKA0193_3528",,"SKA","RT","2019-08-12","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66305,0,0,,,,"m",,
"0707SKA0193_3528",,"SKA","RT","2019-08-19","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66306,0,0,,,,"m",,
"0707SKA0193_3528",,"SKA","RT","2019-09-28","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66307,0,0,,,,"m",,
"0707SKA0193_3528",,"SKA","RT","2019-10-14","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66308,0,0,,,,"m",,
"0707SKA0193_3529",,"SKA","RT","2019-07-22","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","25",66309,0,0,,,,"m",,
"0707SKA0193_3529",,"SKA","RT","2019-07-29","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","25",66310,0,0,,,,"m",,
"0707SKA0193_3529",,"SKA","RT","2019-08-05","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","25",66311,0,0,,,,"m",,
"0707SKA0193_3529",,"SKA","RT","2019-08-12","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","25",66312,0,0,,,,"m",,
"0707SKA0193_3529",,"SKA","RT","2019-08-20","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","25",66313,0,0,,,,"m",,
"0707SKA0193_3529",,"SKA","RT","2019-08-26","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","NOT REPORTED",66314,0,0,,,,"m",,
"0707SKA0193_3529",,"SKA","RT","2019-09-03","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","25",66315,0,0,,,,"m",,
"0707SKA0193_3529",,"SKA","RT","2019-09-09","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","25",66316,0,0,,,,"m",,
"0707SKA0193_3529",,"SKA","RT","2019-09-16","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","25",66317,0,0,,,,"m",,
"0707SKA0193_3529",,"SKA","RT","2019-09-23","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","25",66318,0,0,,,,"m",,
"0707SKA0193_3530","19-3530-B1","SKA","SB","2019-09-03","00:00:00",,"SMALL LOCALIZED",,"WATER BOTTLE","GRAB",,"SOP212","NOT REPORTED",66319,0,0,,,,"m",,
"0707SKA0193_3530",,"SKA","RT","2019-07-15","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","25-50",66320,0,0,,,,"m",,
"0707SKA0193_3530",,"SKA","RT","2019-07-22","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","25",66321,0,0,,,,"m",,
"0707SKA0193_3530",,"SKA","RT","2019-07-29","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","25",66322,0,0,,,,"m",,
"0707SKA0193_3530",,"SKA","RT","2019-08-05","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","25",66323,0,0,,,,"m",,
"0707SKA0193_3530",,"SKA","RT","2019-08-12","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","25",66324,0,0,,,,"m",,
"0707SKA0193_3530",,"SKA","RT","2019-08-19","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","25",66325,0,0,,,,"m",,
"0707SKA0193_3530",,"SKA","RT","2019-08-26","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","25",66326,0,0,,,,"m",,
"0707SKA0193_3530",,"SKA","RT","2019-08-31","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","25",66327,0,0,,,,"m",,
"0707SKA0193_3531",,"SKA","RT","2019-07-15","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66328,0,0,,,,"m",,
"0707SKA0193_3531",,"SKA","RT","2019-07-25","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66329,0,0,,,,"m",,
"0707SKA0193_3531",,"SKA","RT","2019-08-13","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66330,0,0,,,,"m",,
"0707SKA0193_3531",,"SKA","RT","2019-08-20","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66331,0,0,,,,"m",,
"0707SKA0193_3531",,"SKA","RT","2019-09-10","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66332,0,0,,,,"m",,
"0707SKA0193_3531",,"SKA","RT","2019-09-17","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66333,0,0,,,,"m",,
"0707SKA0193_3531",,"SKA","RT","2019-09-25","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66334,0,0,,,,"m",,
"0707SKA0193_3532",,"SKA","RT","2019-08-06","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","NOT REPORTED",66335,0,0,,,,"m",,
"0707SKA0193_3532",,"SKA","RT","2019-08-13","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","NOT REPORTED",66336,0,0,,,,"m",,
"0707SKA0193_3532",,"SKA","RT","2019-08-20","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","NOT REPORTED",66337,0,0,,,,"m",,
"0707SKA0193_3532",,"SKA","RT","2019-08-27","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","NOT REPORTED",66338,0,0,,,,"m",,
"0707SKA0193_3532",,"SKA","RT","2019-09-03","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","25",66339,0,0,,,,"m",,
"0707SKA0193_3533",,"SKA","RT","2019-07-22","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","NOT REPORTED",66340,0,0,,,,"m",,
"0707SKA0193_3533",,"SKA","RT","2019-07-29","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","NOT REPORTED",66341,0,0,,,,"m",,
"0707SKA0193_3533",,"SKA","RT","2019-08-05","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","NOT REPORTED",66342,0,0,,,,"m",,
"0707SKA0193_3533",,"SKA","RT","2019-08-12","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","NOT REPORTED",66343,0,0,,,,"m",,
"0707SKA0193_3533",,"SKA","RT","2019-08-19","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","NOT REPORTED",66344,0,0,,,,"m",,
"0707SKA0193_3533",,"SKA","RT","2019-08-26","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","NOT REPORTED",66345,0,0,,,,"m",,
"0707SKA0193_3533",,"SKA","RT","2019-09-02","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","NOT REPORTED",66346,0,0,,,,"m",,
"0707SKA0193_3533",,"SKA","RT","2019-09-09","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","NOT REPORTED",66347,0,0,,,,"m",,
"0707SKA0193_3533",,"SKA","RT","2019-09-16","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","NOT REPORTED",66348,0,0,,,,"m",,
"0707SKA0193_3533",,"SKA","RT","2019-09-23","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","NOT REPORTED",66349,0,0,,,,"m",,
"0707SKA0193_3533",,"SKA","RT","2019-09-30","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","NOT REPORTED",66350,0,0,,,,"m",,
"0707SKA0193_3533",,"SKA","RT","2019-10-07","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","NOT REPORTED",66351,0,0,,,,"m",,
"0707SKA0193_3533",,"SKA","RT","2019-10-15","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","NOT REPORTED",66352,0,0,,,,"m",,
"0707SKA0193_3534","19-3534-B1","SKA","SB","2019-09-03","00:00:00",,"SMALL LOCALIZED",,"WATER BOTTLE","GRAB",,"SOP212","NOT REPORTED",66353,0,0,,,,"m",,
"0707SKA0193_3534",,"SKA","RT","2019-07-16","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66354,0,0,,,,"m",,
"0707SKA0193_3534",,"SKA","RT","2019-07-22","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66355,0,0,,,,"m",,
"0707SKA0193_3534",,"SKA","RT","2019-07-31","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66356,0,0,,,,"m",,
"0707SKA0193_3534",,"SKA","RT","2019-08-05","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66357,0,0,,,,"m",,
"0707SKA0193_3534",,"SKA","RT","2019-08-12","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66358,0,0,,,,"m",,
"0707SKA0193_3534",,"SKA","RT","2019-08-19","00:00:00",,"NO BLOOM PRESENT",,,,,"SOP212","75",66359,0,0,,,,"m",,
